Participant,JudgedSpeed,PaddleLength,BallSpeed,TrialNumber,BackgroundColor,HitOrMiss,BlockNumber
15,1,250,5,190,blue,1,8
15,0,50,2,191,blue,0,8
15,1,250,6,192,blue,1,8
15,0,250,3,193,blue,1,9
15,1,50,7,194,blue,0,9
15,0,50,2,195,blue,0,9
15,1,50,4,196,blue,1,9
15,0,250,4,197,red,1,9
15,1,50,6,198,red,0,9
15,1,250,6,199,red,1,9
15,0,50,2,200,red,0,9
15,1,50,5,201,red,0,9
15,0,250,2,202,red,1,9
15,1,250,6,203,blue,1,9
15,0,250,4,204,blue,0,9
15,0,50,3,205,blue,0,9
15,0,250,3,206,red,1,9
15,1,250,5,207,blue,1,9
15,1,250,5,208,red,1,9
15,1,50,6,209,blue,1,9
15,0,50,5,210,blue,0,9
15,0,250,2,211,blue,1,9
15,0,50,3,212,red,0,9
15,0,50,4,213,red,1,9
15,1,50,7,214,red,0,9
15,1,250,7,215,blue,1,9
15,1,250,7,216,red,1,9
15,0,50,2,217,blue,1,10
15,0,50,4,218,blue,0,10
15,0,250,2,219,blue,1,10
15,0,250,3,220,blue,1,10
15,1,250,6,221,red,1,10
15,0,250,2,222,red,1,10
15,0,50,3,223,blue,1,10
15,1,250,4,224,red,1,10
15,1,50,5,225,red,1,10
15,1,50,5,226,blue,0,10
15,0,250,3,227,red,1,10
15,1,250,5,228,blue,1,10
15,0,50,2,229,red,0,10
15,1,250,6,230,blue,1,10
15,1,250,7,231,red,1,10
15,0,50,4,232,red,1,10
15,1,250,5,233,red,1,10
15,1,50,7,234,blue,1,10
15,1,250,7,235,blue,1,10
15,1,50,7,236,red,0,10
15,0,50,6,237,blue,0,10
15,1,50,6,238,red,0,10
15,0,250,4,239,blue,1,10
15,0,50,3,240,red,0,10
15,1,250,6,241,red,1,11
15,0,50,2,242,blue,0,11
15,1,50,6,243,red,0,11
15,0,250,3,244,red,1,11
15,1,250,7,245,blue,1,11
15,0,50,3,246,red,0,11
15,0,50,2,247,red,0,11
15,0,50,4,248,blue,1,11
15,1,50,6,249,blue,0,11
15,0,250,4,250,red,1,11
15,1,250,6,251,blue,1,11
15,1,50,4,252,red,0,11
15,0,250,5,253,blue,1,11
15,0,250,5,254,red,1,11
15,0,250,2,255,red,1,11
15,0,250,2,256,blue,1,11
15,1,50,5,257,blue,1,11
15,0,250,3,258,blue,1,11
15,1,50,7,259,blue,1,11
15,1,50,5,260,red,0,11
15,1,50,7,261,red,1,11
15,1,250,7,262,red,1,11
15,0,250,4,263,blue,1,11
15,0,50,3,264,blue,1,11
15,1,250,7,265,red,1,12
15,0,250,3,266,blue,1,12
15,0,250,5,267,red,1,12
15,1,50,7,268,blue,1,12
15,0,50,3,269,red,0,12
15,1,250,7,270,blue,1,12
15,0,50,4,271,red,1,12
15,1,50,5,272,blue,0,12
15,1,250,6,273,red,1,12
15,1,50,6,274,blue,0,12
15,0,250,3,275,red,1,12
15,0,250,4,276,red,1,12
15,0,50,3,277,blue,0,12
15,1,50,6,278,red,1,12
15,1,50,7,279,red,0,12
15,0,50,2,280,blue,1,12
15,0,50,4,281,blue,1,12
15,1,250,5,282,blue,1,12
15,1,50,5,283,red,1,12
15,0,50,2,284,red,0,12
15,0,250,2,285,blue,1,12
15,1,250,6,286,blue,1,12
15,0,250,2,287,red,1,12
15,0,250,4,288,blue,1,12
16,1,50,6,1,red,0,1
16,0,250,3,2,blue,1,1
16,0,250,3,3,red,1,1
16,1,50,7,4,blue,1,1
16,0,250,2,5,red,1,1
16,1,50,5,6,red,0,1
16,1,50,2,7,blue,1,1
16,1,250,7,8,red,1,1
16,0,50,3,9,blue,1,1
16,0,50,2,10,red,1,1
16,1,250,4,11,blue,1,1
16,1,250,5,12,blue,1,1
16,1,50,6,13,blue,0,1
16,1,50,7,14,red,0,1
16,1,50,4,15,red,0,1
16,0,250,2,16,blue,1,1
16,0,250,6,17,red,1,1
16,1,250,5,18,red,0,1
16,0,50,3,19,red,0,1
16,1,250,7,20,blue,0,1
16,0,250,4,21,red,0,1
16,0,50,4,22,blue,0,1
16,1,50,5,23,blue,0,1
16,0,250,6,24,blue,1,1
16,0,250,2,25,red,1,2
16,1,250,5,26,blue,1,2
16,0,50,3,27,red,0,2
16,0,50,4,28,blue,0,2
16,1,50,5,29,blue,0,2
16,0,250,4,30,red,1,2
16,1,50,4,31,red,1,2
16,1,250,7,32,blue,1,2
16,1,50,7,33,blue,0,2
16,0,250,2,34,blue,1,2
16,1,50,6,35,blue,1,2
16,1,50,7,36,red,0,2
16,0,250,3,37,blue,1,2
16,0,50,2,38,blue,1,2
16,1,250,7,39,red,1,2
16,1,250,5,40,red,1,2
16,1,250,6,41,blue,1,2
16,0,50,3,42,blue,0,2
16,1,50,6,43,red,0,2
16,1,50,5,44,red,0,2
16,0,250,3,45,red,0,2
16,0,250,4,46,blue,1,2
16,1,250,6,47,red,1,2
16,0,50,2,48,red,0,2
16,0,250,2,49,red,1,3
16,0,250,2,50,blue,1,3
16,0,250,4,51,blue,0,3
16,1,50,7,52,red,0,3
16,1,250,6,53,blue,1,3
16,0,250,4,54,red,1,3
16,0,50,3,55,red,0,3
16,1,250,7,56,red,1,3
16,1,50,5,57,red,0,3
16,0,250,5,58,blue,1,3
16,0,50,2,59,red,0,3
16,0,50,4,60,red,1,3
16,0,50,4,61,blue,0,3
16,1,50,7,62,blue,0,3
16,0,250,3,63,blue,1,3
16,0,50,6,64,blue,1,3
16,0,50,5,65,blue,0,3
16,1,250,6,66,red,1,3
16,0,50,3,67,blue,1,3
16,0,50,2,68,blue,1,3
16,1,250,5,69,red,1,3
16,0,250,3,70,red,1,3
16,1,250,7,71,blue,1,3
16,1,50,6,72,red,0,3
16,0,250,5,73,blue,1,4
16,1,250,6,74,red,1,4
16,0,250,3,75,blue,0,4
16,0,250,4,76,red,1,4
16,0,50,3,77,blue,0,4
16,0,50,3,78,red,1,4
16,1,50,5,79,blue,0,4
16,1,250,5,80,red,1,4
16,1,50,5,81,red,0,4
16,0,250,2,82,red,1,4
16,0,50,4,83,blue,0,4
16,1,250,7,84,blue,1,4
16,1,250,7,85,red,0,4
16,1,250,6,86,blue,1,4
16,0,250,2,87,blue,0,4
16,0,250,3,88,red,1,4
16,0,50,2,89,red,1,4
16,1,50,6,90,red,1,4
16,1,50,6,91,blue,0,4
16,0,250,4,92,blue,1,4
16,1,50,7,93,red,0,4
16,0,50,2,94,blue,0,4
16,1,50,7,95,blue,0,4
16,0,50,4,96,red,0,4
16,0,250,4,97,blue,1,5
16,1,50,6,98,blue,1,5
16,1,250,7,99,blue,1,5
16,1,50,6,100,red,0,5
16,1,250,6,101,red,0,5
16,1,250,6,102,blue,1,5
16,0,50,3,103,blue,0,5
16,0,250,3,104,blue,1,5
16,0,50,4,105,red,0,5
16,1,250,7,106,red,0,5
16,0,250,2,107,blue,1,5
16,1,50,7,108,blue,0,5
16,0,250,5,109,blue,1,5
16,1,50,2,110,red,1,5
16,0,250,2,111,red,1,5
16,0,50,4,112,blue,1,5
16,0,50,2,113,blue,0,5
16,1,50,5,114,red,1,5
16,1,250,4,115,red,1,5
16,1,50,5,116,blue,1,5
16,1,250,5,117,red,1,5
16,1,50,7,118,red,1,5
16,0,50,3,119,red,1,5
16,0,250,3,120,red,1,5
16,1,50,4,121,red,0,6
16,1,50,5,122,blue,1,6
16,1,250,5,123,red,1,6
16,0,50,3,124,blue,1,6
16,1,50,6,125,blue,0,6
16,1,250,7,126,red,1,6
16,1,250,6,127,red,1,6
16,0,50,4,128,blue,0,6
16,1,50,7,129,blue,1,6
16,0,50,3,130,red,1,6
16,1,250,5,131,blue,1,6
16,1,250,3,132,red,1,6
16,0,50,2,133,blue,1,6
16,0,250,4,134,red,1,6
16,0,50,2,135,red,1,6
16,1,250,6,136,blue,1,6
16,1,50,5,137,red,1,6
16,1,250,7,138,blue,1,6
16,0,250,3,139,blue,1,6
16,0,250,2,140,blue,1,6
16,0,250,2,141,red,1,6
16,0,250,4,142,blue,0,6
16,1,50,7,143,red,0,6
16,1,50,6,144,red,0,6
16,0,50,2,145,red,1,7
16,0,50,4,146,blue,0,7
16,0,250,2,147,red,1,7
16,0,50,3,148,blue,1,7
16,1,50,6,149,blue,1,7
16,0,50,2,150,blue,1,7
16,0,250,2,151,blue,1,7
16,1,250,7,152,red,1,7
16,1,50,7,153,red,0,7
16,1,50,5,154,red,1,7
16,0,250,3,155,blue,1,7
16,1,250,5,156,red,1,7
16,1,50,7,157,blue,1,7
16,0,250,3,158,red,1,7
16,1,250,6,159,red,1,7
16,0,50,4,160,red,0,7
16,1,50,6,161,red,1,7
16,0,50,3,162,red,0,7
16,1,250,7,163,blue,1,7
16,1,50,5,164,blue,0,7
16,1,250,5,165,blue,1,7
16,0,250,4,166,blue,0,7
16,0,250,4,167,red,0,7
16,1,250,6,168,blue,1,7
16,1,50,7,169,blue,0,8
16,0,50,6,170,blue,1,8
16,0,250,2,171,red,1,8
16,0,50,3,172,blue,1,8
16,0,50,2,173,red,1,8
16,1,250,5,174,blue,1,8
16,0,250,2,175,blue,1,8
16,0,250,4,176,blue,1,8
16,0,50,3,177,red,1,8
16,1,250,6,178,blue,1,8
16,0,250,3,179,blue,1,8
16,0,250,4,180,red,1,8
16,1,250,7,181,blue,0,8
16,1,250,6,182,red,1,8
16,0,250,3,183,red,1,8
16,1,50,6,184,red,1,8
16,1,50,7,185,red,0,8
16,0,50,4,186,blue,0,8
16,1,250,5,187,red,1,8
16,1,50,5,188,blue,0,8
16,1,50,4,189,red,1,8
16,1,50,5,190,red,0,8
16,0,250,7,191,red,1,8
16,0,50,2,192,blue,0,8
16,0,50,3,193,blue,0,9
16,0,50,4,194,blue,1,9
16,1,250,7,195,red,1,9
16,0,50,2,196,blue,1,9
16,0,250,2,197,blue,1,9
16,1,50,6,198,blue,1,9
16,1,50,7,199,red,1,9
16,1,250,7,200,blue,1,9
16,1,250,6,201,blue,1,9
16,1,250,6,202,red,1,9
16,1,250,4,203,red,0,9
16,1,250,5,204,red,1,9
16,0,250,3,205,red,1,9
16,1,50,7,206,blue,0,9
16,0,250,3,207,blue,1,9
16,0,250,2,208,red,1,9
16,1,50,5,209,blue,0,9
16,0,250,4,210,blue,1,9
16,0,250,5,211,blue,1,9
16,0,50,2,212,red,0,9
16,1,50,5,213,red,0,9
16,1,50,4,214,red,0,9
16,0,50,3,215,red,1,9
16,1,50,6,216,red,0,9
16,0,50,2,217,red,1,10
16,1,250,4,218,blue,0,10
16,1,250,6,219,blue,1,10
16,0,250,4,220,red,1,10
16,0,250,3,221,red,1,10
16,1,50,7,222,red,1,10
16,0,250,2,223,blue,1,10
16,1,50,6,224,red,0,10
16,1,50,6,225,blue,0,10
16,0,250,3,226,blue,1,10
16,0,50,4,227,blue,0,10
16,0,250,2,228,red,0,10
16,1,50,3,229,red,0,10
16,1,250,5,230,red,1,10
16,1,50,5,231,blue,0,10
16,0,50,2,232,blue,0,10
16,1,250,6,233,red,1,10
16,1,250,7,234,blue,1,10
16,1,250,5,235,blue,1,10
16,1,50,5,236,red,0,10
16,0,50,3,237,blue,0,10
16,0,50,4,238,red,0,10
16,1,250,7,239,red,1,10
16,1,50,7,240,blue,0,10
16,1,250,6,241,blue,1,11
16,1,50,6,242,blue,1,11
16,1,250,4,243,blue,1,11
16,0,50,2,244,red,0,11
16,1,250,4,245,red,0,11
16,0,250,3,246,red,1,11
16,0,250,3,247,blue,1,11
16,0,50,3,248,red,1,11
16,1,250,7,249,red,1,11
16,1,50,4,250,blue,1,11
16,1,250,6,251,red,1,11
16,0,250,2,252,blue,1,11
16,1,50,6,253,red,0,11
16,1,50,5,254,blue,1,11
16,1,250,5,255,blue,1,11
16,1,250,5,256,red,1,11
16,1,250,7,257,blue,1,11
16,0,50,2,258,blue,0,11
16,1,50,5,259,red,0,11
16,1,50,7,260,blue,1,11
16,1,50,4,261,red,0,11
16,1,50,3,262,blue,1,11
16,0,250,2,263,red,1,11
16,1,50,7,264,red,0,11
16,1,50,4,265,blue,1,12
16,1,250,6,266,blue,1,12
16,0,250,2,267,blue,1,12
16,0,250,3,268,red,1,12
16,1,50,5,269,red,1,12
16,1,50,5,270,blue,1,12
16,0,50,2,271,blue,1,12
16,0,50,2,272,red,1,12
16,0,250,3,273,blue,1,12
16,0,50,3,274,red,1,12
16,1,50,4,275,red,0,12
16,1,250,4,276,red,1,12
16,1,250,5,277,blue,1,12
16,1,250,6,278,red,1,12
16,1,50,7,279,blue,1,12
16,0,250,2,280,red,1,12
16,0,250,7,281,red,1,12
16,1,50,6,282,blue,1,12
16,1,250,7,283,blue,1,12
16,1,50,7,284,red,1,12
16,0,50,3,285,blue,1,12
16,0,250,5,286,red,1,12
16,1,50,6,287,red,1,12
16,1,250,4,288,blue,1,12
