Serial,WBOptimf,WBUseful,WBRelax,WBIntp,WBEnergy,WBDealpr,WBThkclr,WBGoodme,WBClsep,WBConfid,WBMkmind,WBLoved,WBIntthg,WBCheer
1052988,5,3,4,2,2,2,2,4,3,3,4,5,5,4
1053009,4,3,3,4,4,4,3,4,5,5,5,5,4,3
1053019,3,2,3,3,3,4,4,4,4,4,4,5,4,4
1053149,2,4,5,5,5,5,5,3,4,4,4,2,5,5
1053236,1,1,1,3,2,1,1,1,1,1,1,1,1,1
1068420,4,4,3,3,3,4,4,4,4,4,4,4,4,4
1068472,2,3,2,3,4,4,2,2,3,2,4,5,3,3
1068483,3,2,3,4,3,4,3,4,4,4,4,5,4,4
1090175,2,2,3,4,2,3,3,2,2,1,2,3,3,2
1000302,3,4,3,5,2,4,4,3,4,4,4,4,4,4
1000307,4,4,4,4,4,5,5,5,5,3,3,5,4,5
1044709,3,3,4,5,4,2,2,3,4,3,3,4,3,2
1038178,4,4,3,4,4,4,3,2,4,3,3,3,3,3
1038196,2,3,3,3,3,3,3,2,3,3,4,3,3,3
1038202,3,4,3,5,2,4,5,3,4,3,4,4,4,3
1038235,3,4,2,3,2,3,3,3,3,3,4,3,2,2
1038255,4,3,2,5,2,2,3,3,4,3,3,4,2,4
1038297,3,3,4,4,4,4,4,4,4,3,3,3,3,4
1038307,1,2,2,3,3,3,2,2,2,3,4,4,3,2
1038332,3,3,4,5,4,4,2,3,4,5,2,4,3,5
1038423,4,4,4,4,3,4,5,5,5,5,4,4,2,5
1038431,2,3,2,2,3,4,3,4,4,3,4,5,3,3
1046066,4,3,3,2,4,3,3,3,4,3,4,4,3,3
1046069,4,3,3,1,4,4,5,3,2,2,4,4,3,4
1059863,3,3,2,3,2,3,2,3,2,2,2,4,3,3
1059879,2,1,2,1,5,5,5,4,4,3,3,3,2,5
1059911,1,3,3,4,3,3,3,3,4,3,4,5,4,3
1059975,2,3,2,2,5,3,3,4,3,4,2,4,4,4
1060017,4,3,3,4,5,3,4,3,5,2,4,5,3,3
1060043,5,4,3,4,3,4,4,4,4,4,5,4,4,5
1060053,3,4,3,3,3,3,4,3,5,4,4,5,4,4
1060056,4,4,4,4,3,5,5,3,4,3,5,4,4,3
1060108,4,2,2,3,1,2,3,1,2,1,2,2,1,2
1051759,2,2,4,2,4,2,2,2,3,2,5,1,2,3
1051842,5,4,3,5,4,4,4,4,4,3,5,5,5,4
1051888,3,3,2,3,2,4,4,3,4,3,2,4,4,3
1064008,2,2,3,1,1,2,1,1,2,1,3,2,1,1
1064035,3,4,4,2,4,4,5,4,3,4,5,5,4,4
1064059,4,4,3,2,3,3,4,4,4,2,5,4,3,4
1064071,3,3,2,4,3,1,2,3,4,4,4,3,2,3
1064075,5,3,4,4,2,3,4,4,2,3,4,3,4,3
1082260,5,1,3,3,2,1,5,4,3,3,5,3,2,4
1036921,3,3,3,3,3,4,3,3,2,2,4,4,3,3
1067853,3,3,4,2,3,3,4,4,3,4,5,3,2,5
1067916,2,2,2,3,2,2,2,3,3,2,4,3,3,3
1067927,2,3,3,3,4,3,4,2,2,2,1,3,1,2
1067944,3,2,2,3,3,2,3,2,2,3,5,2,5,3
1067956,2,2,3,3,1,1,3,2,2,2,4,3,3,3
1068026,3,4,1,2,1,5,4,2,4,3,3,1,2,1
1083429,3,2,1,1,1,4,5,4,3,5,2,3,5,2
1083439,4,4,3,4,4,5,4,3,4,3,4,3,3,3
1083454,4,3,2,3,3,3,4,2,3,2,3,3,4,2
1046332,2,3,2,2,1,4,3,3,3,3,4,4,3,2
1049145,3,3,3,3,3,3,3,4,4,4,5,4,4,4
1071872,4,4,2,2,2,4,3,3,3,1,3,5,4,3
1071893,4,2,4,4,2,5,4,4,4,5,5,5,4,4
1085794,3,3,2,4,3,3,3,1,4,3,4,2,3,3
1030751,4,4,4,3,5,2,3,2,2,2,3,3,4,4
1030752,4,4,4,4,4,4,4,4,4,5,5,5,5,5
1030782,5,3,2,3,2,2,2,2,3,2,3,4,4,3
1030801,3,2,1,5,1,3,1,5,5,5,5,4,3,4
1036503,2,2,4,3,1,3,1,1,2,1,3,2,3,3
1036524,3,3,4,3,3,4,4,3,3,3,4,4,3,4
1036571,2,2,3,1,2,3,2,1,1,1,2,3,2,1
1043994,3,3,2,2,2,2,4,3,3,3,5,3,3,3
1048834,3,4,3,4,4,4,5,3,4,4,5,5,5,4
1065346,4,4,3,2,4,4,4,4,5,3,3,5,3,4
1024148,3,3,2,4,3,4,4,3,4,4,5,5,4,3
1033097,4,3,2,3,3,3,3,3,3,3,3,3,3,3
1033139,2,4,2,3,2,3,2,1,1,4,4,2,2,1
1042218,4,3,2,3,2,2,5,3,4,4,4,4,4,4
1021487,2,2,3,3,3,3,3,2,4,3,4,3,4,3
1021555,3,4,4,4,4,3,4,3,4,3,4,4,5,4
1025150,2,2,2,3,3,3,3,3,1,2,2,4,3,3
1049267,3,3,2,3,2,3,3,3,4,3,3,5,4,4
1049271,3,2,3,1,2,4,3,4,3,3,4,5,2,3
1049339,4,3,3,2,4,4,4,4,3,4,5,5,4,4
1049374,2,2,2,1,2,3,3,3,5,4,4,5,5,4
1049405,4,2,1,4,2,3,3,2,2,2,4,3,3,2
1005818,2,2,2,2,2,3,3,2,3,2,3,4,2,3
1005850,4,3,3,4,3,4,3,3,3,3,4,4,3,4
1005885,4,3,4,5,4,4,4,3,4,3,4,5,4,4
1007751,4,3,2,3,3,3,4,3,5,3,4,4,3,3
1007774,2,2,3,3,2,2,2,2,3,2,1,2,2,2
1007802,3,4,3,4,2,3,2,2,3,2,3,4,3,2
1016078,4,4,3,3,3,4,5,4,4,4,5,5,3,5
1018223,3,3,3,3,4,2,3,2,2,2,2,1,1,3
1031578,5,5,4,4,4,5,5,5,5,5,5,5,5,5
1055369,4,2,2,2,1,4,4,2,3,3,5,4,4,4
1055433,3,2,1,3,1,3,3,2,4,3,5,4,4,3
1055513,2,1,4,5,2,1,1,1,4,3,2,3,1,2
1072822,3,3,2,2,2,2,2,2,2,3,3,2,3,2
1072834,3,2,1,2,2,2,1,1,2,1,4,2,4,2
1072857,3,3,4,2,3,4,4,4,4,3,4,5,4,4
1072872,3,3,3,3,2,3,3,3,3,3,4,4,4,3
1072890,2,2,2,3,1,2,3,3,3,3,4,2,2,2
1072915,2,2,2,2,2,2,2,2,4,4,4,2,4,2
1072925,4,5,3,2,4,5,5,5,5,5,5,5,4,4
1033225,3,3,2,4,3,5,5,3,3,3,3,3,4,3
1033264,4,4,3,4,4,4,4,5,4,4,5,5,5,4
1034526,4,2,2,3,1,3,3,2,3,1,4,3,3,3
1040440,5,3,3,4,2,4,4,4,4,4,5,5,4,3
1040464,4,4,2,3,1,2,4,5,5,5,3,3,4,4
1040569,5,3,3,4,4,4,4,3,3,4,5,5,3,4
1040572,3,2,2,3,2,2,2,2,3,2,3,3,3,2
1043968,2,2,2,3,2,2,2,2,2,2,2,2,3,2
1044575,4,3,4,2,3,4,4,2,3,3,4,4,4,4
1044587,3,2,2,4,3,2,2,4,2,3,4,5,3,3
1050366,4,3,4,4,2,2,3,2,3,3,3,2,2,2
1050387,3,4,4,3,3,5,4,5,4,4,5,5,4,4
1050394,1,3,1,4,5,2,2,2,5,1,3,5,1,2
1050405,2,3,3,3,4,4,4,3,4,2,4,5,4,4
1000963,2,4,5,1,2,3,3,3,4,5,5,5,3,4
1002568,3,3,4,4,4,3,2,2,4,3,5,5,3,3
1004016,3,3,4,4,4,3,4,3,3,3,3,2,3,3
1005369,3,4,4,4,5,5,5,4,5,5,4,5,5,5
1008731,4,4,4,4,4,3,4,4,3,3,3,5,4,4
1025446,3,1,3,2,5,1,1,2,2,4,4,4,4,3
1025462,3,3,3,3,3,3,3,3,3,3,3,3,3,4
1025488,4,4,3,5,4,4,4,3,5,3,3,5,5,3
1038529,1,1,1,2,3,1,1,1,1,1,1,1,1,3
1038531,4,3,3,4,5,3,5,3,2,4,5,3,4,3
1044124,2,2,2,3,1,3,4,3,4,1,3,5,4,3
1022045,4,3,3,3,3,4,3,3,2,3,3,3,5,4
1070713,3,5,4,4,3,4,5,5,5,5,5,5,5,5
1004056,4,3,3,4,4,3,4,2,5,2,3,5,4,3
1004091,3,3,3,3,2,3,3,2,2,2,3,2,3,3
1014347,4,2,5,4,4,5,5,4,4,5,5,5,2,3
1014369,2,1,1,2,1,3,4,2,3,2,3,4,1,2
1014376,4,4,3,4,3,3,4,5,4,5,4,4,4,3
1014382,4,3,4,4,4,5,5,5,4,5,4,5,5,5
1014976,3,2,2,3,2,3,3,1,2,2,4,3,3,2
1014985,4,3,4,2,4,5,5,4,3,3,4,5,5,5
1021431,4,5,3,4,4,5,5,3,5,4,5,5,3,4
1021432,3,2,2,2,2,4,3,1,2,3,4,1,3,3
1021439,4,4,3,3,3,3,4,3,4,4,4,3,4,4
1021461,5,5,5,4,3,3,3,4,4,4,5,5,3,4
1015307,5,3,4,5,3,4,5,4,4,3,5,5,3,3
1015312,3,2,2,2,1,5,2,3,2,2,4,3,1,2
1015318,3,4,2,4,2,3,3,3,4,3,3,4,2,3
1047513,2,1,3,1,2,2,3,2,2,3,3,2,3,3
1047518,3,3,4,3,3,3,4,5,3,3,3,4,3,4
1047534,2,3,2,2,1,3,3,4,4,3,2,4,4,3
1047639,2,3,1,4,3,3,3,3,3,3,2,3,2,3
1070370,5,3,2,2,3,3,3,1,4,1,3,4,3,4
1084082,4,3,3,3,2,2,3,2,5,2,3,5,4,5
1026659,3,2,2,3,4,4,2,2,2,3,4,5,5,4
1026680,1,4,1,3,1,2,3,3,4,4,3,5,4,2
1026683,1,3,2,3,2,4,3,1,4,1,2,5,2,2
1026746,5,3,3,5,2,3,4,4,3,3,3,5,3,4
1026754,5,4,3,4,3,4,3,3,3,4,4,5,5,4
1030058,3,3,2,1,2,2,3,2,3,3,3,3,3,4
1030080,4,4,3,2,4,3,4,4,4,3,4,4,3,4
1030104,3,2,2,3,2,2,1,3,2,4,5,3,3,2
1032278,5,4,5,5,5,5,5,5,5,4,5,5,5,5
1037826,3,3,3,3,2,2,2,2,4,2,3,3,3,3
1017327,4,4,4,3,3,3,3,3,4,3,3,4,4,4
1017331,4,3,2,2,3,4,3,2,4,3,4,5,4,3
1017375,3,4,2,3,2,2,2,1,2,2,3,2,3,2
1017413,4,3,2,4,2,2,3,3,4,2,3,3,2,3
1017469,3,3,3,2,3,3,4,3,3,4,4,2,3,4
1037426,4,4,2,2,2,3,4,4,3,5,5,4,5,4
1014908,2,3,3,2,4,4,4,3,2,2,2,4,5,2
1014936,3,2,3,2,2,4,3,3,2,4,4,4,4,3
1014938,5,4,4,3,3,3,3,4,4,3,4,5,4,4
1023671,3,4,4,4,3,3,3,4,4,3,3,3,3,3
1023705,4,3,3,4,2,4,3,3,3,3,5,5,5,3
1023741,5,3,3,4,4,4,4,3,5,2,4,2,5,3
1054167,2,2,1,2,2,3,2,1,2,2,2,4,2,2
1013479,4,3,3,3,2,4,4,3,4,3,4,4,4,4
1006332,5,4,4,3,3,4,5,4,3,4,5,3,5,5
1006416,4,3,4,4,2,2,4,4,3,3,3,4,5,4
1006417,3,3,2,2,3,4,4,2,4,2,4,1,2,4
1006419,4,4,3,4,4,3,3,3,4,4,5,3,4,4
1006441,4,2,3,4,1,5,3,2,4,1,4,2,4,3
1012701,3,3,4,3,4,4,4,3,4,4,3,5,4,5
1023849,4,4,3,5,4,4,5,2,4,2,4,4,5,3
1032092,3,4,4,3,1,4,4,5,5,3,3,4,2,4
1068906,5,5,2,3,2,5,3,5,3,4,3,5,5,5
1039983,4,3,4,4,3,4,3,4,4,4,4,4,4,4
1048939,2,2,2,4,2,2,1,1,4,3,3,4,3,2
1048993,2,3,4,3,3,2,3,3,3,3,4,4,3,3
1058858,3,3,4,3,2,3,3,2,3,3,5,4,2,3
1058863,4,3,5,4,3,5,5,4,3,3,3,5,4,5
1058886,2,3,3,2,2,3,4,4,5,2,2,5,4,4
1090771,3,3,4,3,3,4,2,4,3,3,2,4,3,4
1090772,5,3,3,3,3,3,3,3,3,3,3,3,3,3
1090813,2,3,3,3,3,4,2,2,4,2,4,4,3,4
1090826,4,4,4,2,2,4,4,4,5,4,5,4,5,5
1090871,3,4,4,4,4,4,5,4,5,4,5,5,4,4
1090902,4,4,4,5,5,4,5,5,5,4,5,5,4,5
1094633,3,2,3,3,3,4,3,3,2,2,3,4,3,3
1101822,3,3,2,3,2,3,2,2,2,2,2,2,4,2
1106888,3,3,3,4,4,3,3,3,4,2,3,4,3,3
1047911,4,2,3,3,1,4,4,3,4,4,3,3,3,4
1048036,3,2,2,3,2,2,2,3,1,3,3,3,3,3
1048110,1,1,4,4,3,3,3,2,2,1,2,1,3,2
1048114,4,2,4,3,2,2,2,3,2,3,3,4,2,3
1053614,5,3,4,2,3,4,4,4,5,5,4,3,5,5
1067638,2,2,1,1,1,1,1,1,1,1,2,1,1,1
1067652,2,2,2,3,1,2,2,2,3,2,3,4,2,2
1104043,3,3,4,4,3,4,4,3,4,4,5,5,5,3
1024777,4,3,3,4,3,3,3,3,4,3,4,4,4,4
1024823,3,3,3,3,2,4,4,4,4,4,4,4,4,3
1024859,3,3,3,4,3,3,2,3,4,3,4,4,3,4
1086098,4,3,2,3,4,3,2,1,3,1,2,2,3,2
1038917,4,2,4,3,4,4,5,4,4,4,3,5,4,4
1038974,3,3,2,3,2,2,3,3,4,3,4,3,3,3
1039018,3,2,4,2,2,3,4,3,4,3,4,2,4,3
1067726,1,1,1,2,1,2,2,1,1,1,3,3,1,1
1067743,2,3,3,4,2,3,3,2,2,2,5,4,2,3
1070982,5,4,3,3,3,4,4,3,3,4,4,3,3,3
1032554,4,3,2,4,5,3,2,4,5,5,4,5,4,4
1032580,5,3,5,4,5,4,3,2,4,2,4,5,3,4
1032582,3,2,2,4,3,4,2,2,4,3,5,5,5,3
1032670,4,3,3,2,5,4,5,4,4,4,4,4,4,5
1032674,5,3,1,3,1,4,2,2,2,1,5,1,3,2
1050881,3,2,3,4,2,3,4,2,2,2,3,3,2,4
1050920,5,4,4,5,3,4,4,4,5,5,3,5,5,5
1050935,4,3,2,4,3,5,4,3,5,2,4,4,3,3
1050981,3,4,3,3,2,3,4,4,4,4,2,5,5,5
1060481,3,3,3,3,4,3,4,3,4,3,4,4,4,4
1071648,5,3,4,4,4,4,4,4,3,3,4,3,4,4
1073351,3,4,1,3,1,3,3,4,4,4,4,4,3,3
1036219,4,2,5,5,4,2,3,4,5,5,3,5,4,4
1036223,3,3,3,4,3,2,4,3,4,4,4,5,4,4
1036232,3,2,1,1,1,2,4,2,2,4,5,2,4,2
1036233,2,3,1,3,1,3,2,2,4,3,2,4,4,3
1036247,2,2,2,4,3,2,3,2,4,3,2,4,3,2
1036339,3,3,3,4,2,2,3,3,2,3,4,3,2,3
1036406,3,4,2,5,2,4,3,2,4,2,5,5,2,4
1036432,4,4,2,4,2,3,3,2,2,3,4,3,2,2
1048186,3,3,3,3,3,3,3,2,2,2,3,2,3,3
1051224,3,4,4,2,4,3,4,4,3,5,5,5,4,3
1065329,1,3,3,1,3,3,5,2,5,3,3,3,3,4
1065334,2,2,1,1,5,3,3,1,1,1,1,4,1,1
1013703,4,4,4,4,3,3,4,5,5,5,5,4,4,5
1015421,3,4,2,2,4,4,3,3,4,3,3,3,2,3
1015492,3,4,3,3,3,4,5,4,5,5,4,5,4,5
1023878,3,4,4,3,3,5,5,5,4,3,4,4,3,3
1023896,3,2,2,2,1,1,3,1,1,3,3,2,4,1
1023912,3,3,2,3,3,3,3,2,4,3,3,4,3,3
1027654,3,2,3,4,2,3,3,3,4,3,3,4,3,3
1076686,3,4,2,2,2,3,3,4,5,3,3,5,4,4
1076696,4,4,3,3,4,5,4,3,4,4,3,3,3,3
1052863,1,2,3,5,1,3,3,2,5,2,3,4,4,3
1057206,4,3,3,3,3,3,3,3,3,2,4,3,2,4
1057208,3,3,3,3,3,4,4,4,3,3,4,3,3,3
1057219,2,1,1,2,1,1,1,1,1,1,1,1,1,1
1058130,4,3,2,3,2,1,4,4,3,4,1,5,2,4
1012182,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012246,3,3,3,4,4,2,2,3,4,3,3,5,3,3
1012296,3,3,2,3,2,3,2,3,2,1,2,1,1,3
1020561,4,4,4,3,3,4,4,4,4,4,4,4,3,4
1031940,3,2,1,3,1,3,3,1,4,1,4,3,3,2
1031984,1,2,1,1,3,2,1,2,3,2,1,1,3,2
1032010,5,3,1,4,1,2,1,1,3,1,5,3,3,2
1015832,3,2,3,2,2,3,3,2,2,2,3,3,3,2
1015847,2,2,3,2,2,3,3,3,3,3,3,2,2,3
1015850,2,3,2,3,2,4,3,3,4,2,4,3,4,3
1026296,3,3,2,4,3,5,3,2,4,3,2,5,4,3
1026338,4,4,3,4,4,5,5,5,5,5,5,5,5,5
1035053,2,2,3,4,2,2,2,1,4,2,3,3,2,2
1035064,4,4,4,4,4,5,4,4,4,4,4,4,4,4
1050657,3,4,3,4,3,4,3,4,4,3,4,4,3,4
1050664,3,3,2,4,2,3,3,3,3,2,2,3,3,2
1025768,2,2,1,2,2,4,2,1,2,1,2,1,2,2
1025782,4,2,2,2,2,4,4,3,4,3,3,3,3,3
1025804,4,3,3,3,3,4,5,4,4,5,5,4,4,4
1025836,2,2,3,2,3,3,3,4,4,3,4,4,2,3
1025864,3,2,2,2,1,3,2,2,3,2,2,2,2,2
1025876,3,3,4,3,2,4,4,3,4,3,4,4,3,3
1025888,3,3,2,3,4,3,3,3,5,4,3,5,4,3
1025952,4,3,3,3,2,3,4,3,3,3,4,4,4,4
1025990,3,4,3,3,4,4,5,5,3,4,5,5,4,4
1026004,4,2,3,2,1,4,4,3,4,2,4,4,2,4
1026018,4,4,3,4,3,5,4,4,5,4,4,5,5,5
1044235,4,3,3,4,3,4,3,3,2,3,3,3,5,4
1044258,3,4,3,3,3,4,4,4,4,3,4,4,5,4
1019261,2,2,2,3,1,2,2,2,3,1,2,4,2,3
1029037,3,3,3,3,3,3,3,2,3,2,3,3,3,2
1029039,4,4,3,4,2,3,3,4,5,4,5,5,5,4
1036151,3,3,3,4,3,2,3,4,3,2,3,3,2,2
1036154,5,3,1,3,2,2,2,2,3,2,4,2,3,2
1014458,3,3,2,2,1,3,4,3,2,3,3,3,4,3
1014561,2,3,3,3,2,2,2,2,3,3,3,2,2,2
1014570,2,2,2,4,2,4,3,3,3,2,4,4,3,3
1014610,4,3,4,3,3,4,4,4,4,3,4,4,3,4
1014652,5,5,3,3,3,4,4,5,5,4,4,5,5,5
1043843,1,1,3,1,4,4,4,5,3,4,5,4,3,4
1043865,4,4,3,4,3,4,4,3,4,3,4,5,5,4
1043876,4,3,2,2,1,1,2,3,2,3,2,2,3,3
1025043,2,4,4,4,3,4,3,3,3,3,4,3,4,4
1025054,3,3,2,2,2,2,2,2,2,1,3,3,4,3
1031613,3,3,2,3,2,2,2,1,2,1,4,3,4,2
1036843,3,4,4,4,3,4,4,4,4,4,4,5,1,5
1036848,2,3,1,4,2,2,2,3,2,1,2,4,1,2
1036876,3,4,4,3,3,3,4,4,3,4,5,3,3,3
1036912,2,4,2,2,2,4,3,3,2,3,5,5,4,4
1044378,2,4,3,3,3,2,3,3,3,3,4,4,3,4
1044380,3,2,3,3,3,4,5,3,4,3,3,4,3,3
1071789,2,3,3,3,2,3,3,1,4,2,5,3,2,3
1075584,1,1,3,2,1,2,4,5,3,5,3,1,4,3
1021372,2,4,4,2,4,3,3,4,3,3,4,5,4,5
1026104,2,3,5,3,5,4,5,4,3,5,5,5,5,5
1026128,5,3,2,3,2,4,5,5,5,5,4,5,5,3
1026160,2,1,1,5,3,3,2,3,4,3,4,4,3,2
1026179,3,3,4,4,3,4,4,5,4,4,3,3,4,4
1035637,3,3,3,3,2,3,4,3,4,4,4,3,2,3
1057355,2,3,3,3,3,4,4,2,2,3,4,3,3,3
1057364,3,3,2,3,3,3,5,3,3,3,4,3,3,3
1057365,2,3,4,2,3,4,2,2,3,2,4,4,4,3
1049480,4,3,2,4,2,3,4,3,4,3,4,3,2,4
1049496,3,3,2,5,5,4,3,4,5,5,3,5,5,5
1049503,4,3,5,3,3,4,5,4,3,3,3,5,3,5
1049534,2,2,3,3,3,3,3,3,4,3,3,5,4,4
1065422,3,2,2,4,2,3,3,2,3,3,4,4,3,3
1065435,4,3,3,2,3,3,3,3,3,4,4,3,4,3
1072196,5,4,5,4,3,4,4,4,5,4,4,5,4,4
1054801,4,4,3,3,2,2,3,4,4,4,4,4,3,3
1064140,4,5,3,4,2,4,4,3,5,3,4,5,3,4
1064173,4,5,3,4,2,3,4,5,4,5,5,4,4,3
1073847,2,2,2,3,2,3,3,2,3,2,4,4,2,3
1073908,4,4,5,3,2,4,4,4,3,4,4,3,4,3
1078837,4,4,3,3,3,3,4,4,4,4,4,4,4,4
1078867,4,3,4,3,3,3,4,4,4,3,5,4,3,3
1099615,3,4,3,3,4,4,3,3,3,3,4,5,3,3
1048776,4,3,4,4,4,4,4,4,4,4,5,5,5,5
1077256,3,2,4,4,4,3,4,2,5,3,5,3,4,3
1085612,3,3,2,3,4,3,4,4,5,3,3,5,4,3
1085714,3,2,1,1,1,1,2,1,1,1,2,1,2,1
1095688,4,3,3,3,2,2,3,3,3,3,4,3,4,3
1095708,4,4,4,4,3,4,4,4,4,4,4,5,5,4
1028269,2,1,1,5,2,1,1,1,4,1,3,3,2,2
1028304,3,2,3,2,2,4,3,3,3,1,2,4,3,2
1028324,3,4,4,4,4,4,4,3,4,4,5,4,3,5
1030110,4,3,2,4,3,2,2,1,3,2,2,2,3,1
1039781,2,4,3,2,2,3,3,3,3,3,3,3,3,3
1042737,3,2,2,3,2,3,2,3,2,2,2,3,4,4
1071480,3,3,3,4,4,5,4,4,5,4,4,5,4,5
1032319,1,3,2,5,4,2,2,2,4,1,5,5,4,3
1032321,3,2,2,2,2,2,2,2,2,2,2,2,2,2
1032429,3,3,4,3,2,1,3,1,4,3,3,3,3,2
1055578,2,3,2,1,2,4,2,2,1,4,3,2,3,2
1055580,4,3,3,2,2,3,3,3,3,3,3,3,3,3
1055594,4,4,2,3,2,3,3,4,3,4,4,3,3,4
1065139,4,3,2,4,3,2,3,4,4,4,4,5,4,4
1047669,3,4,4,2,4,1,4,5,4,5,4,4,2,4
1047677,3,4,4,3,3,4,4,4,4,4,4,4,4,4
1050593,3,3,4,4,3,3,3,2,3,2,3,5,5,3
1050601,3,3,3,2,3,3,4,3,5,3,4,5,3,3
1050611,3,3,4,3,2,3,4,2,4,2,4,4,4,3
1061939,1,1,1,1,1,2,2,2,3,3,2,1,2,1
1061976,3,4,3,3,3,5,4,4,4,3,5,5,3,4
1062029,2,2,2,3,2,3,2,2,3,2,2,2,2,2
1064133,5,3,3,3,3,4,4,3,4,3,3,3,2,3
1057963,4,4,3,2,3,3,3,4,3,3,4,4,4,3
1057989,3,2,3,2,4,2,2,2,3,3,4,4,3,2
1058021,4,2,2,4,3,3,3,2,3,2,3,3,3,3
1058049,4,3,2,4,3,4,4,4,3,4,4,4,4,4
1062037,3,2,1,3,1,5,4,4,3,2,5,4,1,4
1062079,3,4,3,4,3,5,5,4,4,4,4,5,4,5
1062095,3,2,3,3,3,3,4,3,3,2,4,4,4,3
1072546,3,3,2,3,3,2,2,2,3,4,5,5,5,3
1072605,3,3,5,3,2,3,4,4,3,3,3,5,2,3
1072608,4,3,2,3,3,4,3,2,4,3,3,4,4,4
1075235,4,4,3,4,2,5,4,4,5,4,4,5,4,4
1083114,4,3,4,3,2,3,3,3,2,3,3,3,2,3
1000103,3,3,2,3,2,4,4,3,2,3,4,4,2,3
1000187,3,2,2,3,3,2,3,2,4,3,4,3,3,2
1002454,4,2,2,3,3,3,2,3,4,4,3,4,3,3
1054809,2,2,2,1,3,2,3,3,1,4,4,1,4,3
1071682,4,2,2,5,2,3,2,2,2,2,3,1,4,3
1002379,4,3,2,3,3,3,4,2,3,3,4,5,5,4
1003201,4,3,2,4,3,4,4,4,4,3,3,4,4,4
1014728,3,3,4,2,3,4,4,3,3,5,4,5,3,4
1014732,2,3,4,3,3,1,5,3,4,3,5,5,5,5
1016116,4,4,4,3,3,4,4,4,4,4,3,4,4,4
1115363,2,2,3,1,2,5,3,2,2,2,5,2,3,3
1115367,3,3,2,3,3,4,4,3,4,3,4,4,4,4
1115375,3,2,4,3,2,3,3,2,4,2,3,4,3,4
1115381,4,4,2,4,2,4,5,3,4,5,5,5,2,4
1115386,5,2,2,4,2,2,3,1,5,2,5,5,2,4
1115388,4,3,4,4,2,2,1,1,2,3,2,2,1,3
1115391,4,3,3,2,5,4,4,4,3,3,4,5,2,4
1115401,4,3,3,3,3,3,3,3,4,3,3,5,4,3
1115422,4,3,3,2,2,4,2,2,2,3,4,4,2,3
1117667,3,3,4,2,4,1,5,3,3,2,4,5,3,3
1117683,5,1,2,2,2,2,3,4,4,3,4,3,3,3
1117727,4,3,2,2,3,1,3,3,1,4,4,3,3,2
1118791,4,3,2,2,1,3,2,2,2,3,2,3,2,2
1118833,4,3,4,4,5,4,3,2,5,5,5,2,3,4
1118837,3,3,4,1,3,3,3,4,4,4,3,5,4,5
1118838,1,2,3,3,3,3,5,5,5,3,3,4,4,4
1118840,2,1,1,1,2,3,3,1,2,1,4,1,1,1
1118848,5,4,5,4,4,5,5,5,5,5,5,5,5,4
1001983,2,2,3,4,1,2,3,2,4,2,3,5,3,3
1004188,3,2,3,3,3,3,3,3,3,3,4,3,3,3
1015562,3,3,5,3,4,5,5,5,5,5,5,5,5,5
1015651,3,3,3,3,3,3,4,4,4,3,4,5,3,5
1015673,1,1,2,3,1,5,1,1,3,1,2,3,2,2
1015686,4,3,3,3,3,3,3,3,4,4,4,5,3,4
1018079,4,3,2,2,3,4,4,3,2,3,5,3,3,4
1018091,2,2,2,3,1,3,2,3,3,2,1,3,2,3
1018112,3,3,4,2,3,5,5,5,5,2,3,4,1,3
1018135,5,4,3,5,4,5,3,4,4,3,5,5,5,4
1018158,4,2,4,4,1,3,2,3,4,4,2,2,3,3
1018184,4,3,2,2,4,5,5,2,5,3,5,5,4,4
1050449,1,3,3,2,3,3,2,4,3,2,3,2,3,4
1041436,5,4,4,4,4,4,5,5,4,4,4,2,5,5
1041487,2,3,1,3,1,2,2,2,4,3,3,4,3,1
1070725,5,3,5,3,5,5,4,3,3,4,5,5,4,4
1070726,2,2,2,3,3,3,3,1,3,2,2,2,3,2
1070805,4,3,4,4,4,4,4,4,4,4,4,4,4,4
1070809,4,4,4,4,3,4,4,4,4,4,3,4,4,4
1070838,4,4,2,5,3,3,3,2,3,2,3,5,3,3
1070851,3,3,2,3,2,2,3,3,3,3,4,3,3,3
1097387,4,3,3,4,2,4,5,3,3,4,5,3,5,3
1109663,3,3,4,3,4,5,5,5,4,5,5,4,5,3
1041577,4,4,2,3,2,3,3,3,3,3,2,4,4,3
1041580,4,4,4,4,3,3,4,4,4,3,3,3,3,4
1041606,3,3,4,3,2,3,3,3,4,4,3,3,3,3
1041625,4,3,3,2,3,3,3,4,4,3,2,4,2,3
1041643,3,2,2,2,2,2,2,2,2,2,3,2,3,2
1041660,4,4,5,3,2,4,4,5,4,4,5,4,5,4
1041688,5,4,4,5,2,4,4,4,4,3,5,5,3,4
1056020,2,3,3,2,4,4,4,4,4,5,4,4,5,4
1056128,2,1,5,2,4,3,3,4,2,3,4,5,2,4
1065525,3,2,3,2,2,3,2,2,2,2,3,4,3,2
1065581,3,2,2,2,2,3,3,3,2,2,2,3,3,2
1090722,4,4,3,4,2,4,3,3,5,4,4,5,4,4
1095519,3,3,3,4,3,4,3,2,4,2,3,5,3,3
1030560,3,2,3,1,3,3,3,2,1,3,3,3,3,2
1030584,2,2,2,3,1,3,2,2,4,2,3,3,3,2
