Serial,male,minority,deprived
1118799,0,1,1
1118802,0,1,1
1118805,0,1,1
1118807,0,1,1
1118808,0,1,1
1118811,0,1,1
1118812,0,1,1
1118816,0,1,1
1118817,0,1,1
1118832,0,1,1
1118841,0,1,1
1118857,0,1,1
1119628,0,1,1
1119631,0,1,1
1119650,0,1,1
1001981,0,1,0
1001984,0,0,0
1001988,0,1,0
1001994,0,1,0
1004132,0,0,0
1004135,0,1,0
1004141,0,0,0
1004143,0,0,0
1004146,0,0,0
1004148,0,0,0
1004154,0,0,0
1004155,0,0,0
1004156,0,0,0
1004157,0,0,0
1004161,0,0,0
1004162,0,0,0
1004168,0,0,0
1004169,0,0,0
1004172,0,0,0
1004174,0,0,0
1004177,0,0,0
1004179,0,0,0
1004181,0,0,0
1004192,0,0,0
1004193,0,0,0
1004201,0,0,0
1004203,0,0,0
1004207,0,0,0
1004209,0,0,0
1004213,0,0,0
1004229,0,0,0
1004234,0,0,0
1004237,0,0,0
1004238,0,0,0
1004241,0,0,0
1004269,0,0,0
1007115,0,1,1
1007116,0,1,1
1007120,0,1,1
1010820,0,0,1
1010824,0,0,1
1010825,0,0,1
1010828,0,0,1
1010831,0,0,1
1010832,0,0,1
1010843,0,0,1
1010846,0,0,1
1010847,0,0,1
1010848,0,0,1
1010867,0,0,1
1010869,0,0,1
1010873,0,0,1
1010880,0,0,1
1010887,0,0,1
1010889,0,0,1
1010890,0,0,1
1010891,0,0,1
1010893,0,0,1
1010899,0,0,1
1010907,0,0,1
1010908,0,0,1
1010909,0,0,1
1010910,0,0,1
1010914,0,1,1
1010924,0,0,1
1042111,0,0,0
1042114,0,0,0
1055827,0,0,1
1055832,0,0,1
1055836,0,0,1
1055838,0,0,1
1009310,0,0,0
1009363,0,0,0
1015535,0,0,0
1015538,0,0,0
1015544,0,0,0
1015550,0,0,0
1015552,0,0,0
1015555,0,0,0
1015556,0,0,0
1015557,0,0,0
1015561,0,0,0
1015563,0,0,0
1015565,0,0,0
1015568,0,0,0
1015569,0,0,0
1015570,0,0,0
1015572,0,0,0
1015573,0,0,0
1015575,0,0,0
1015580,0,0,0
1015581,0,0,0
1015582,0,0,0
1015586,0,0,0
1015594,0,0,0
1015596,0,0,0
1015598,0,0,0
1015601,0,0,0
1015607,0,0,0
1015611,0,0,0
1015615,0,0,0
1015616,0,0,0
1015617,0,0,0
1015618,0,0,0
1015627,0,0,0
1015632,0,0,0
1015637,0,0,0
1015639,0,0,0
1015641,0,0,0
1015642,0,0,0
1015646,0,0,0
1015650,0,0,0
1015654,0,0,0
1015659,0,0,0
1015664,0,0,0
1015665,0,0,0
1015670,0,0,0
1015672,0,0,0
1015674,0,0,0
1015679,0,0,0
1015683,0,0,0
1015685,0,0,0
1015687,0,0,0
1015688,0,1,0
1015689,0,0,0
1015691,0,0,0
1015697,0,0,0
1018045,0,0,1
1018048,0,0,1
1018056,0,0,1
1018061,0,0,1
1018062,0,0,1
1018063,0,0,1
1018065,0,0,1
1018069,0,0,1
1018072,0,0,1
1018075,0,0,1
1018082,0,0,1
1018089,0,0,1
1018090,0,0,1
1018094,0,0,1
1018097,0,0,1
1018102,0,0,1
1018122,0,0,1
1018123,0,0,1
1018124,0,0,1
1018129,0,0,1
1018130,0,0,1
1018132,0,0,1
1018134,0,0,1
1018137,0,0,1
1018138,0,0,1
1018139,0,0,1
1018140,0,0,1
1018143,0,0,1
1018145,0,0,1
1018159,0,0,1
1018168,0,0,1
1018182,0,0,1
1022615,0,1,0
1022616,0,1,0
1022619,0,1,0
1022621,0,1,0
1022624,0,1,0
1027457,0,1,1
1027458,0,0,1
1027460,0,1,1
1027464,0,1,1
1027466,0,1,1
1027469,0,1,1
1027474,0,1,1
1027477,0,1,1
1045498,0,0,0
1045501,0,0,0
1050442,0,0,1
1050460,0,0,1
1065061,0,1,1
1100695,0,1,1
1041375,0,0,0
1041384,0,0,0
1041394,0,0,0
1041429,0,0,0
1041432,0,0,0
1041439,0,0,0
1041440,0,0,0
1041441,0,0,0
1041446,0,0,0
1041453,0,0,0
1041478,0,0,0
1041481,0,0,0
1041482,0,0,0
1041486,0,0,0
1041488,0,0,0
1041492,0,0,0
1041493,0,0,0
1041499,0,0,0
1041500,0,0,0
1041502,0,0,0
1041503,0,0,0
1041505,0,0,0
1041507,0,0,0
1041508,0,0,0
1041509,0,0,0
1041511,0,0,0
1041515,0,0,0
1041516,0,0,0
1041519,0,0,0
1041521,0,0,0
1041522,0,0,0
1041523,0,0,0
1070722,0,0,1
1070723,0,0,1
1070727,0,0,1
1070728,0,0,1
1070738,0,0,1
1070739,0,0,1
1070748,0,0,1
1070768,0,0,1
1070770,0,0,1
1070786,0,0,1
1070791,0,0,1
1070810,0,0,1
1070811,0,0,1
1070812,0,0,1
1070813,0,0,1
1070814,0,0,1
1070815,0,0,1
1070834,0,0,1
1070835,0,0,1
1070843,0,0,1
1070860,0,0,1
1070863,0,0,1
1071408,0,0,0
1073976,0,0,0
1083135,0,1,0
1083138,0,1,0
1083141,0,1,0
1089246,0,0,1
1089251,0,0,1
1089263,0,0,1
1089264,0,0,1
1097357,0,1,1
1097360,0,1,1
1097361,0,1,1
1097367,0,1,1
1097372,0,1,1
1097376,0,1,1
1097378,0,1,1
1097383,0,1,1
1097386,0,1,1
1109653,0,1,1
1109660,0,1,1
1109666,0,0,1
1041527,0,0,0
1041546,0,0,0
1041560,0,0,0
1041562,0,0,0
1041572,0,0,0
1041573,0,0,0
1041578,0,0,0
1041585,0,0,0
1041592,0,0,0
1041611,0,0,0
1041612,0,0,0
1041615,0,0,0
1041616,0,0,0
1041629,0,0,0
1041644,0,0,0
1041649,0,0,0
1041650,0,0,0
1041654,0,0,0
1041675,0,0,0
1050254,0,1,0
1050255,0,1,0
1050256,0,1,0
1050263,0,0,0
1050276,0,1,0
1050282,0,1,0
1050286,0,1,0
1050292,0,1,0
1056013,0,0,1
1056014,0,0,1
1056025,0,0,1
1056033,0,0,1
1056055,0,0,1
1056061,0,1,1
1056076,0,0,1
1056077,0,1,1
1056093,0,0,1
1056101,0,1,1
1056113,0,0,1
1056119,0,0,1
1056122,0,0,1
1056133,0,0,1
1065536,0,1,1
1065538,0,1,1
1065544,0,1,1
1065548,0,1,1
1065550,0,1,1
1065553,0,1,1
1065557,0,1,1
1065562,0,1,1
1065567,0,1,1
1065568,0,1,1
1065585,0,1,1
1065586,0,1,1
1065587,0,1,1
1065591,0,1,1
1065592,0,1,1
1065593,0,1,1
1065595,0,1,1
1065597,0,1,1
1069345,0,1,0
1090712,0,0,1
1090717,0,0,1
1090719,0,0,1
1090725,0,0,1
1090737,0,0,1
1095507,0,1,1
1095508,0,1,1
1095513,0,1,1
1095516,0,1,1
1018445,0,0,0
1018453,0,0,0
1018455,0,0,0
1018460,0,0,0
1018472,0,0,0
1018475,0,0,0
1018480,0,0,0
1018482,0,0,0
1018487,0,0,0
1018495,0,0,0
1018496,0,0,0
1018507,0,0,0
1018508,0,1,0
1018523,0,0,0
1018605,0,1,1
1018618,0,1,1
1018619,0,0,1
1030422,0,0,1
1030425,0,0,1
1030431,0,0,1
1030435,0,0,1
1030436,0,0,1
1030444,0,0,1
1030448,0,0,1
1030456,0,0,1
1030457,0,0,1
1030490,0,0,1
1030498,0,0,1
1030506,0,0,1
1030508,0,0,1
1030509,0,0,1
1030515,0,0,1
1030521,0,0,1
1030545,0,0,1
1030598,0,0,1
1030600,0,0,1
1056931,0,1,0
1056936,0,0,0
1057144,0,1,1
1057147,0,1,1
1070929,0,0,1
1070932,0,0,1
1070933,0,0,1
1070937,0,0,1
1070939,0,0,1
1070948,0,0,1
1070965,0,0,1
1070966,0,0,1
1070971,0,0,1
1070973,0,0,1
1070975,0,0,1
1070976,0,0,1
1000741,0,0,1
1000745,0,1,1
1000747,0,0,1
1000748,0,0,1
1000750,0,0,1
1002012,0,0,0
1002015,0,0,0
1002016,0,0,0
1002018,0,0,0
1002020,0,0,0
1002026,0,0,0
1002027,0,0,0
1002031,0,0,0
1002033,0,0,0
1002035,0,0,0
1002040,0,0,0
1002041,0,0,0
1002042,0,0,0
1002044,0,0,0
1002056,0,0,0
1002060,0,0,0
1002063,0,0,0
1002064,0,0,0
1002065,0,0,0
1002071,0,0,0
1002083,0,0,0
1002090,0,0,0
1002091,0,0,0
1002092,0,0,0
1002093,0,0,0
1002097,0,0,0
1002101,0,0,0
1002102,0,0,0
1002105,0,0,0
1002107,0,0,0
1002109,0,0,0
1002110,0,0,0
1002114,0,0,0
1002115,0,0,0
1002119,0,0,0
1002123,0,0,0
1002129,0,0,0
1002130,0,0,0
1002140,0,0,0
1002143,0,1,0
1002146,0,0,0
1002154,0,0,0
1002166,0,0,0
1002184,0,0,0
1002186,0,0,0
1002189,0,0,0
1014217,0,1,0
1014218,0,0,0
1014222,0,1,0
1014223,0,1,0
1014226,0,1,0
1014229,0,1,0
1014230,0,1,0
1014231,0,1,0
1014238,0,1,0
1014244,0,1,0
1014246,0,1,0
1014249,0,1,0
1014252,0,0,0
1014255,0,1,0
1014258,0,1,0
1014260,0,1,0
1014261,0,1,0
1014262,0,1,0
1014263,0,1,0
1014266,0,1,0
1014267,0,1,0
1014271,0,1,0
1014281,0,1,0
1014287,0,1,0
1014288,0,1,0
1014290,0,1,0
1020116,0,0,0
1040593,0,1,0
1040597,0,1,0
1040598,0,1,0
1098172,0,1,0
1098810,0,1,0
1098816,0,1,0
1098818,0,1,0
1098819,0,1,0
1098823,0,1,0
1098831,0,1,0
1098832,0,1,0
1098834,0,1,0
1099400,0,0,0
1099405,0,0,0
1099406,0,0,0
1099408,0,0,0
1099409,0,0,0
1099410,0,0,0
1099412,0,0,0
1099414,0,0,0
1099416,0,0,0
1099420,0,0,0
1099424,0,0,0
1099432,0,0,0
1099441,0,0,0
1099447,0,0,0
1099448,0,0,0
1099449,0,0,0
1099464,0,0,0
1099465,0,0,0
1099466,0,0,0
1099469,0,0,0
1099476,0,0,0
1099487,0,0,0
1099495,0,0,0
1099501,0,0,0
1099505,0,0,0
1099509,0,0,0
1099517,0,0,0
1099518,0,0,0
1099529,0,0,0
1099531,0,0,0
1099532,0,0,0
1099542,0,0,0
1099547,0,1,0
1099557,0,0,0
1099558,0,0,0
1099562,0,0,0
1099565,0,0,0
1099571,0,0,0
1099572,0,0,0
1099581,0,0,0
1099582,0,0,0
1099587,0,0,0
1099595,0,0,0
1102616,0,1,1
1102628,0,1,1
1102630,0,1,1
1102642,0,1,1
1102645,0,1,1
1102659,0,1,1
1102666,0,1,1
1102667,0,1,1
1103332,0,0,1
1103333,0,0,1
1103341,0,0,1
1103350,0,0,1
1103368,0,0,1
1103385,0,0,1
1103393,0,0,1
1103399,0,0,1
1103402,0,0,1
1103405,0,0,1
1103426,0,1,1
1103433,0,0,1
1103437,0,0,1
1103441,0,0,1
1103445,0,0,1
1103458,0,0,1
1103466,0,0,1
1110369,0,0,1
1110465,0,1,0
1110858,0,0,0
1111654,0,1,1
1111659,0,1,1
1111660,0,1,1
1111662,0,1,1
1112167,0,0,1
1112184,0,0,1
1112192,0,0,1
1112196,0,0,1
1112200,0,0,1
1049723,0,0,0
1049724,0,0,0
1049730,0,0,0
1049731,0,0,0
1049745,0,0,0
1049749,0,0,0
1049755,0,0,0
1049756,0,0,0
1049762,0,0,0
1055763,0,1,0
1055765,0,1,0
1055770,0,1,0
1055771,0,1,0
1055789,0,1,0
1055793,0,1,0
1055798,0,1,0
1055805,0,1,0
1055807,0,1,0
1055810,0,1,0
1055811,0,1,0
1055817,0,1,0
1055819,0,1,0
1055826,0,1,0
1060938,0,0,1
1060977,0,0,1
1060980,0,0,1
1061029,0,0,1
1061031,0,0,1
1061035,0,0,1
1066186,0,1,1
1066187,0,1,1
1066197,0,1,1
1066201,0,1,1
1066207,0,1,1
1066217,0,1,1
1066219,0,1,1
1066220,0,1,1
1066226,0,1,1
1066237,0,1,1
1066240,0,1,1
1066246,0,1,1
1066247,0,1,1
1066250,0,1,1
1066251,0,1,1
1066252,0,1,1
1066253,0,1,1
1066258,0,1,1
1066287,0,1,1
1066290,0,1,1
1066295,0,1,1
1066296,0,1,1
1066302,0,1,1
1066304,0,1,1
1066306,0,1,1
1066308,0,1,1
1066311,0,1,1
1066312,0,1,1
1066315,0,1,1
1066319,0,1,1
1066325,0,1,1
1066326,0,1,1
1066327,0,1,1
1066330,0,1,1
1066339,0,1,1
1066343,0,1,1
1066344,0,1,1
1066348,0,1,1
1066352,0,1,1
1066353,0,1,1
1066357,0,1,1
1068596,0,1,0
1071138,0,1,0
1073594,0,0,1
1073599,0,0,1
1073605,0,0,1
1073610,0,0,1
1073620,0,0,1
1073623,0,0,1
1073634,0,0,1
1077443,0,1,1
1077448,0,1,1
1077451,0,1,1
1077454,0,1,1
1077455,0,1,1
1077457,0,1,1
1077467,0,1,1
1077470,0,1,1
1077472,0,1,1
1086048,0,0,1
1086373,0,1,1
1069459,0,0,0
1069464,0,0,0
1069476,0,0,0
1069490,0,0,0
1069502,0,0,0
1069504,0,0,0
1069506,0,0,0
1069510,0,0,0
1069511,0,1,0
1069516,0,0,0
1069523,0,0,0
1069534,0,0,0
1072702,0,0,0
1075368,0,0,0
1081517,0,0,0
1081520,0,0,0
1083993,0,1,0
1084869,0,0,1
1084875,0,0,1
1084915,0,0,1
1084918,0,0,1
1084919,0,0,1
1084936,0,0,1
1084940,0,0,1
1084943,0,0,1
1084945,0,0,1
1084948,0,0,1
1084955,0,0,1
1084976,0,0,1
1084985,0,0,1
1084987,0,0,1
1085017,0,0,1
1085019,0,0,1
1085025,0,0,1
1085026,0,0,1
1085027,0,0,1
1085036,0,0,1
1085038,0,0,1
1087081,0,1,1
1087094,0,1,1
1090458,0,0,1
1096519,0,0,1
1096538,0,0,1
1096544,0,1,1
1096548,0,0,1
1096593,0,0,1
1097749,0,1,1
1097760,0,1,1
1061097,0,0,0
1061108,0,0,0
1061119,0,0,0
1065273,0,1,0
1065278,0,1,0
1065281,0,1,0
1065282,0,1,0
1089541,0,0,1
1089543,0,0,1
1089546,0,0,1
1089557,0,0,1
1089565,0,0,1
1089569,0,0,1
1089570,0,0,1
1089572,0,0,1
1089573,0,0,1
1089574,0,1,1
1089580,0,0,1
1089593,0,0,1
1089603,0,0,1
1089605,0,0,1
1089608,0,0,1
1089611,0,0,1
1089625,0,0,1
1089626,0,0,1
1089633,0,0,1
1089638,0,0,1
1089649,0,0,1
1089652,0,0,1
1089671,0,0,1
1091004,0,1,1
1091167,0,1,1
1091176,0,1,1
1091185,0,1,1
1091186,0,1,1
1091187,0,1,1
1091190,0,1,1
1091195,0,1,1
1091205,0,1,1
1091210,0,1,1
1091214,0,1,1
1091220,0,1,1
1091222,0,1,1
1091225,0,1,1
1091243,0,1,1
1091247,0,1,1
1091255,0,1,1
1091258,0,1,1
1091261,0,1,1
1091281,0,1,1
1101106,0,0,1
1101123,0,0,1
1101129,0,0,1
1101130,0,0,1
1101133,0,0,1
1102044,0,1,1
1102048,0,1,1
1102052,0,1,1
1102054,0,1,1
1102059,0,1,1
1102063,0,1,1
1102079,0,1,1
1102082,0,1,1
1102090,0,1,1
1102091,0,1,1
1102095,0,0,1
1102096,0,1,1
1102158,0,1,1
1005806,0,1,0
1012937,0,0,0
1012940,0,0,0
1012941,0,0,0
1012966,0,0,0
1012975,0,0,0
1012976,0,0,0
1012977,0,0,0
1012980,0,0,0
1012981,0,0,0
1012985,0,0,0
1012988,0,0,0
1012992,0,0,0
1012996,0,0,0
1013000,0,0,0
1013015,0,0,0
1013016,0,0,0
1013017,0,0,0
1013020,0,0,0
1013027,0,0,0
1013032,0,0,0
1013038,0,0,0
1013039,0,0,0
1013046,0,0,0
1013059,0,0,0
1013064,0,0,0
1013065,0,0,0
1013070,0,0,0
1013072,0,0,0
1013075,0,0,0
1030360,0,1,1
1030362,0,1,1
1030363,0,1,1
1030372,0,1,1
1030381,0,1,1
1030382,0,1,1
1030384,0,1,1
1030387,0,1,1
1030388,0,1,1
1030392,0,1,1
1036593,0,0,0
1043159,0,0,1
1043167,0,0,1
1043180,0,0,1
1043187,0,0,1
1043191,0,0,1
1043199,0,0,1
1043201,0,0,1
1043203,0,0,1
1043242,0,0,1
1043261,0,0,1
1064428,0,1,1
1072393,0,0,1
1072399,0,1,1
1072404,0,0,1
1072409,0,0,1
1072417,0,0,1
1072432,0,0,1
1042137,0,0,0
1042139,0,0,0
1042151,0,0,0
1042152,0,0,0
1042157,0,0,0
1042164,0,0,0
1042165,0,0,0
1053679,0,0,1
1053683,0,0,1
1053686,0,0,1
1053689,0,0,1
1053715,0,0,1
1053724,0,0,1
1053726,0,0,1
1053739,0,0,1
1053740,0,0,1
1053746,0,0,1
1053761,0,0,1
1053770,0,0,1
1053775,0,0,1
1053781,0,0,1
1053788,0,1,1
1053799,0,0,1
1053801,0,0,1
1053804,0,0,1
1053817,0,0,1
1053822,0,0,1
1056648,0,1,0
1056656,0,1,0
1056659,0,1,0
1056660,0,1,0
1056666,0,1,0
1066179,0,0,0
1068341,0,1,1
1068347,0,1,1
1068352,0,1,1
1068359,0,1,1
1068368,0,1,1
1068381,0,1,1
1068382,0,1,1
1068385,0,1,1
1068390,0,1,1
1068392,0,1,1
1068397,0,1,1
1073276,0,0,1
1073282,0,0,1
1073290,0,0,1
1073293,0,1,1
1073305,0,0,1
1073311,0,0,1
1073316,0,0,1
1081314,0,1,1
1081316,0,1,1
1081318,0,1,1
1081322,0,1,1
1004272,0,1,0
1004286,0,1,0
1006543,0,1,1
1006545,0,1,1
1006548,0,1,1
1006554,0,1,1
1010209,0,0,0
1010211,0,0,0
1010214,0,0,0
1010220,0,0,0
1010221,0,0,0
1010228,0,0,0
1010231,0,0,0
1010252,0,0,0
1010272,0,0,0
1010289,0,0,0
1010290,0,0,0
1010300,0,0,0
1010304,0,0,0
1010314,0,0,0
1010321,0,0,0
1014776,0,0,1
1014784,0,0,1
1014786,0,0,1
1014788,0,0,1
1014791,0,0,1
1014808,0,0,1
1014841,0,0,1
1014842,0,0,1
1014843,0,0,1
1014851,0,0,1
1014859,0,0,1
1014866,0,0,1
1014889,0,0,1
1029910,0,1,0
1029979,0,0,0
1054190,0,0,0
1054193,0,0,0
1060844,0,0,1
1060846,0,0,1
1060851,0,0,1
1060855,0,0,1
1060860,0,0,1
1000831,0,0,0
1000833,0,0,0
1000844,0,0,0
1000847,0,0,0
1000855,0,0,0
1000867,0,0,0
1000880,0,0,0
1000886,0,0,0
1000887,0,0,0
1000892,0,0,0
1000893,0,0,0
1000897,0,0,0
1000899,0,0,0
1000900,0,0,0
1000902,0,0,0
1000904,0,0,0
1000905,0,0,0
1000906,0,0,0
1000916,0,0,0
1000928,0,0,0
1000931,0,0,0
1000933,0,0,0
1000934,0,0,0
1002587,0,1,0
1002594,0,1,0
1002595,0,1,0
1002599,0,1,0
1002602,0,1,0
1002603,0,1,0
1002611,0,1,0
1002612,0,1,0
1002616,0,1,0
1002618,0,1,0
1002619,0,1,0
1002623,0,1,0
1002624,0,0,0
1002625,0,1,0
1002629,0,1,0
1007132,0,0,1
1007137,0,0,1
1007142,0,0,1
1007144,0,0,1
1007147,0,0,1
1007152,0,0,1
1007154,0,0,1
1007155,0,0,1
1007169,0,0,1
1007170,0,0,1
1007174,0,1,1
1007192,0,0,1
1013633,0,0,1
1013637,0,0,1
1013653,0,0,1
1013656,0,0,1
1014117,0,1,1
1014120,0,1,1
1014124,0,1,1
1014126,0,1,1
1014127,0,1,1
1014134,0,1,1
1014147,0,1,1
1014151,0,1,1
1014152,0,0,1
1014155,0,1,1
1018784,0,1,1
1018796,0,1,1
1018799,0,1,1
1017522,0,1,0
1020022,0,0,0
1020035,0,0,0
1020041,0,0,0
1020043,0,0,0
1020048,0,0,0
1020050,0,0,0
1020066,0,0,0
1020068,0,0,0
1020072,0,0,0
1020080,0,0,0
1020083,0,0,0
1020091,0,0,0
1020107,0,0,0
1030634,0,1,1
1030640,0,1,1
1030650,0,1,1
1030658,0,1,1
1034348,0,0,1
1034365,0,0,1
1034366,0,0,1
1034368,0,0,1
1034369,0,0,1
1034380,0,0,1
1034405,0,0,1
1034418,0,0,1
1034420,0,0,1
1034431,0,0,1
1034451,0,0,1
1034452,0,0,1
1034459,0,0,1
1034488,0,0,1
1034504,0,0,1
1034510,0,1,1
1034515,0,0,1
1034516,0,0,1
1034518,0,0,1
1034519,0,0,1
1034520,0,0,1
1079010,0,1,1
1079017,0,1,1
1081216,0,0,1
1081222,0,0,1
1081225,0,1,1
1081243,0,0,1
1081245,0,0,1
1079180,0,0,0
1079181,0,0,0
1079182,0,0,0
1079189,0,0,0
1079200,0,0,0
1079204,0,0,0
1079210,0,0,0
1079215,0,0,0
1079219,0,0,0
1079220,0,0,0
1079222,0,0,0
1079229,0,0,0
1079230,0,0,0
1079235,0,0,0
1079236,0,0,0
1079237,0,0,0
1079238,0,0,0
1079242,0,0,0
1079249,0,0,0
1079261,0,0,0
1079264,0,0,0
1079265,0,0,0
1079277,0,0,0
1079286,0,0,0
1079311,0,1,0
1079320,0,0,0
1079347,0,0,0
1079362,0,0,0
1079364,0,0,0
1079366,0,0,0
1079371,0,0,0
1079374,0,0,0
1079379,0,0,0
1080224,0,1,0
1080248,0,0,0
1085671,0,1,0
1085672,0,1,0
1085674,0,1,0
1085675,0,1,0
1085676,0,1,0
1085677,0,1,0
1085678,0,1,0
1085682,0,1,0
1087573,0,0,1
1087577,0,0,1
1087601,0,0,1
1087603,0,0,1
1087607,0,0,1
1087627,0,0,1
1087630,0,0,1
1087631,0,0,1
1087644,0,0,1
1087658,0,0,1
1087689,0,0,1
1087698,0,0,1
1087699,0,0,1
1095958,0,1,1
1095974,0,0,1
1095977,0,1,1
1095981,0,1,1
1095998,0,1,1
1096003,0,1,1
1111087,0,0,1
1111091,0,1,1
1112460,0,1,1
1112468,0,1,1
1112475,0,1,1
1112477,0,1,1
1112478,0,1,1
1010701,0,0,0
1010703,0,0,0
1010713,0,0,0
1010717,0,0,0
1010719,0,0,0
1010720,0,0,0
1010724,0,0,0
1010735,0,0,0
1010736,0,0,0
1010747,0,0,0
1010768,0,0,0
1010773,0,0,0
1010777,0,0,0
1010791,0,0,0
1010807,0,0,0
1010809,0,0,0
1017874,0,0,1
1017911,0,0,1
1017913,0,0,1
1017924,0,0,1
1017932,0,0,1
1017953,0,0,1
1017957,0,0,1
1017970,0,0,1
1017971,0,0,1
1017974,0,0,1
1017985,0,0,1
1017988,0,0,1
1017990,0,0,1
1018007,0,0,1
1019389,0,1,0
1019390,0,1,0
1019394,0,1,0
1019400,0,1,0
1019402,0,1,0
1019406,0,1,0
1019410,0,1,0
1019411,0,1,0
1019415,0,0,0
1027538,0,1,1
1027543,0,1,1
1027547,0,1,1
1027560,0,1,1
1027562,0,1,1
1043271,0,0,0
1053615,0,0,1
1053619,0,0,1
1053628,0,0,1
1053633,0,0,1
1053635,0,0,1
1053642,0,0,1
1053645,0,1,1
1056998,0,1,0
1067783,0,1,1
1067785,0,1,1
1000763,0,0,0
1000766,0,0,0
1000768,0,0,0
1000774,0,0,0
1000776,0,0,0
1000777,0,0,0
1000782,0,0,0
1000796,0,0,0
1000809,0,0,0
1007216,0,0,1
1007220,0,0,1
1007222,0,0,1
1007224,0,0,1
1007231,0,0,1
1007243,0,0,1
1007251,0,0,1
1007266,0,0,1
1007267,0,0,1
1007288,0,0,1
1007292,0,0,1
1007293,0,0,1
1007302,0,0,1
1007303,0,0,1
1007315,0,0,1
1007327,0,0,1
1007329,0,0,1
1007341,0,0,1
1007350,0,0,1
1007357,0,0,1
1007388,0,0,1
1027826,0,0,0
1048901,0,0,1
1048903,0,0,1
1048911,0,0,1
1048912,0,0,1
1001368,0,0,0
1001384,0,0,0
1001392,0,0,0
1001393,0,0,0
1001400,0,0,0
1001403,0,0,0
1001405,0,0,0
1001412,0,0,0
1001415,0,0,0
1001418,0,0,0
1001419,0,0,0
1001424,0,0,0
1001434,0,0,0
1001440,0,0,0
1001453,0,0,0
1001458,0,0,0
1001465,0,0,0
1001468,0,0,0
1001472,0,0,0
1001476,0,0,0
1001484,0,0,0
1001487,0,0,0
1001490,0,1,0
1001491,0,0,0
1001492,0,0,0
1001497,0,0,0
1001503,0,0,0
1001504,0,0,0
1001508,0,0,0
1001509,0,0,0
1001688,0,0,1
1001708,0,0,1
1001735,0,0,1
1001741,0,0,1
1001748,0,0,1
1001749,0,0,1
1001751,0,0,1
1001756,0,1,1
1001759,0,0,1
1001762,0,0,1
1001770,0,0,1
1001783,0,0,1
1001786,0,0,1
1001790,0,0,1
1004872,0,0,0
1021347,0,0,1
1021349,0,0,1
1021353,0,0,1
1021355,0,0,1
1021358,0,0,1
1026792,0,0,0
1026795,0,0,0
1026799,0,0,0
1026802,0,0,0
1026807,0,0,0
1026811,0,0,0
1026821,0,0,0
1026823,0,0,0
1026828,0,0,0
1026833,0,0,0
1026834,0,0,0
1026835,0,0,0
1026836,0,0,0
1026840,0,0,0
1026842,0,0,0
1026866,0,0,0
1026868,0,0,0
1026874,0,0,0
1026881,0,0,0
1026896,0,0,0
1026904,0,0,0
1026907,0,0,0
1026919,0,1,0
1026928,0,0,0
1026929,0,0,0
1026932,0,0,0
1026942,0,0,0
1026962,0,0,0
1026969,0,0,0
1031414,0,0,0
1033923,0,0,1
1033925,0,0,1
1033930,0,0,1
1033931,0,0,1
1033943,0,0,1
1033948,0,0,1
1033966,0,0,1
1033972,0,0,1
1033976,0,0,1
1033977,0,0,1
1033978,0,0,1
1033980,0,0,1
1033981,0,0,1
1033984,0,0,1
1033999,0,0,1
1034014,0,0,1
1034038,0,0,1
1034068,0,0,1
1034069,0,0,1
1034071,0,0,1
1034074,0,1,1
1034081,0,0,1
1034082,0,0,1
1034089,0,0,1
1067767,0,1,0
1067769,0,1,0
1067772,0,1,0
1067773,0,1,0
1072657,0,0,1
1080811,0,0,1
1080821,0,0,1
1080824,0,0,1
1083177,0,1,1
1096453,0,1,0
1003213,0,0,0
1003218,0,0,0
1003223,0,0,0
1003230,0,0,0
1003234,0,0,0
1003257,0,0,0
1003261,0,0,0
1003266,0,0,0
1003273,0,0,0
1003274,0,0,0
1003279,0,0,0
1003282,0,0,0
1003284,0,0,0
1003285,0,0,0
1003289,0,0,0
1003290,0,0,0
1003292,0,0,0
1003310,0,0,0
1003312,0,0,0
1003322,0,0,0
1003323,0,0,0
1003325,0,0,0
1003326,0,0,0
1003327,0,0,0
1003332,0,0,0
1003333,0,0,0
1003335,0,0,0
1003350,0,0,0
1003354,0,0,0
1003356,0,0,0
1003378,0,0,0
1003380,0,0,0
1003385,0,0,0
1003389,0,0,0
1003394,0,0,0
1003398,0,0,0
1003401,0,0,0
1003402,0,0,0
1003404,0,0,0
1003411,0,0,0
1003417,0,0,0
1003423,0,0,0
1006743,0,0,1
1006746,0,0,1
1006748,0,0,1
1006752,0,0,1
1006756,0,0,1
1006759,0,0,1
1006761,0,0,1
1006762,0,0,1
1006767,0,0,1
1006771,0,0,1
1006778,0,0,1
1006783,0,0,1
1006786,0,0,1
1006791,0,0,1
1006795,0,0,1
1006805,0,0,1
1006807,0,0,1
1008619,0,1,0
1008621,0,1,0
1008623,0,1,0
1015241,0,1,1
1015246,0,1,1
1022247,0,0,1
1002349,0,1,0
1002353,0,1,0
1004460,0,0,0
1004463,0,0,0
1004473,0,0,0
1004477,0,0,0
1004489,0,0,0
1004491,0,0,0
1004495,0,0,0
1004497,0,0,0
1004499,0,0,0
1004503,0,0,0
1004516,0,0,0
1004523,0,0,0
1004529,0,0,0
1004532,0,0,0
1004533,0,0,0
1004534,0,0,0
1004535,0,0,0
1004538,0,0,0
1004540,0,0,0
1004542,0,0,0
1004556,0,0,0
1004570,0,0,0
1005794,0,1,1
1007978,0,0,1
